Survey_ID,value,Data_Type,Chart_Type,Correct
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_111,valuevsvalue,Scatter,0
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_112,comparison,Pie,1
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_113,valuevstime,Line,0
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_114,valuevslocation,Map,0
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_115,categoryvsvalue,Pie,0
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_101,categoryvsvalue,Bar,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_102,valuevslocation,Map,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_103,valuevstime,Rings,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_104,comparison,Bar,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_105,categoryvsvalue,Bubble,0
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_106,valuevslocation,Bar,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_107,valuevsvalue,Bubble,0
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_108,valuevstime,Table,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_109,comparison,Table,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_110,categoryvsvalue,Tree,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_111,valuevsvalue,Scatter,0
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_112,comparison,Pie,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_113,valuevstime,Line,1
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_114,valuevslocation,Map,0
1573d100010e7e3aae74d44927c0e2b4c0d8a1b7156cc0010a,sq_115,categoryvsvalue,Pie,0
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_101,categoryvsvalue,Bar,0
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_102,valuevslocation,Map,1
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_103,valuevstime,Rings,0
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_104,comparison,Bar,0
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_105,categoryvsvalue,Bubble,1
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_106,valuevslocation,Bar,1
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_107,valuevsvalue,Bubble,1
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_108,valuevstime,Table,0
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_109,comparison,Table,1
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_110,categoryvsvalue,Tree,1
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_111,valuevsvalue,Scatter,0
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_112,comparison,Pie,1
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_113,valuevstime,Line,0
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_114,valuevslocation,Map,1
0655d6c70231d804a4f7e40b419cbaf4354a5d40c3ada2194d,sq_115,categoryvsvalue,Pie,0
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_101,categoryvsvalue,Bar,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_102,valuevslocation,Map,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_103,valuevstime,Rings,0
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_104,comparison,Bar,0
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_105,categoryvsvalue,Bubble,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_106,valuevslocation,Bar,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_107,valuevsvalue,Bubble,0
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_108,valuevstime,Table,0
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_109,comparison,Table,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_110,categoryvsvalue,Tree,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_111,valuevsvalue,Scatter,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_112,comparison,Pie,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_113,valuevstime,Line,0
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_114,valuevslocation,Map,1
a17555c48f5f8cb0c91e948ed3b2232a2b787baa0fc951c4f8,sq_115,categoryvsvalue,Pie,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_101,categoryvsvalue,Bar,1
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_102,valuevslocation,Map,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_103,valuevstime,Rings,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_104,comparison,Bar,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_105,categoryvsvalue,Bubble,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_106,valuevslocation,Bar,1
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_107,valuevsvalue,Bubble,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_108,valuevstime,Table,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_109,comparison,Table,1
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_110,categoryvsvalue,Tree,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_111,valuevsvalue,Scatter,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_112,comparison,Pie,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_113,valuevstime,Line,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_114,valuevslocation,Map,0
d24d1d59ece30dee0219269e0abf6bee13ff8d29e78298f7a8,sq_115,categoryvsvalue,Pie,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_101,categoryvsvalue,Bar,1
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_102,valuevslocation,Map,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_103,valuevstime,Rings,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_104,comparison,Bar,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_105,categoryvsvalue,Bubble,1
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_106,valuevslocation,Bar,1
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_107,valuevsvalue,Bubble,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_108,valuevstime,Table,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_109,comparison,Table,1
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_110,categoryvsvalue,Tree,1
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_111,valuevsvalue,Scatter,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_112,comparison,Pie,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_113,valuevstime,Line,0
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_114,valuevslocation,Map,1
1bd8aec184faaac90a7d32755f3107c7e04ffb78c9c6c2f5fa,sq_115,categoryvsvalue,Pie,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_101,categoryvsvalue,Bar,0
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_102,valuevslocation,Map,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_103,valuevstime,Rings,0
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_104,comparison,Bar,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_105,categoryvsvalue,Bubble,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_106,valuevslocation,Bar,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_107,valuevsvalue,Bubble,0
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_108,valuevstime,Table,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_109,comparison,Table,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_110,categoryvsvalue,Tree,0
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_111,valuevsvalue,Scatter,0
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_112,comparison,Pie,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_113,valuevstime,Line,1
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_114,valuevslocation,Map,0
c1a4d95ce80930d393c0b8408c44bee6a79b8800d073e890e8,sq_115,categoryvsvalue,Pie,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_101,categoryvsvalue,Bar,1
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_102,valuevslocation,Map,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_103,valuevstime,Rings,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_104,comparison,Bar,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_105,categoryvsvalue,Bubble,1
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_106,valuevslocation,Bar,1
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_107,valuevsvalue,Bubble,1
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_108,valuevstime,Table,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_109,comparison,Table,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_110,categoryvsvalue,Tree,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_111,valuevsvalue,Scatter,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_112,comparison,Pie,1
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_113,valuevstime,Line,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_114,valuevslocation,Map,0
ef880497e655315128b9322e2b1aa22bc071b31a9d1694cc39,sq_115,categoryvsvalue,Pie,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_101,categoryvsvalue,Bar,1
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_102,valuevslocation,Map,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_103,valuevstime,Rings,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_104,comparison,Bar,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_105,categoryvsvalue,Bubble,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_106,valuevslocation,Bar,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_107,valuevsvalue,Bubble,1
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_108,valuevstime,Table,1
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_109,comparison,Table,1
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_110,categoryvsvalue,Tree,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_111,valuevsvalue,Scatter,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_112,comparison,Pie,1
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_113,valuevstime,Line,1
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_114,valuevslocation,Map,0
1581db4ea1792f79090d2649548eacc91537a0c3c408315918,sq_115,categoryvsvalue,Pie,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_101,categoryvsvalue,Bar,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_102,valuevslocation,Map,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_103,valuevstime,Rings,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_104,comparison,Bar,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_105,categoryvsvalue,Bubble,1
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_106,valuevslocation,Bar,1
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_107,valuevsvalue,Bubble,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_108,valuevstime,Table,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_109,comparison,Table,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_110,categoryvsvalue,Tree,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_111,valuevsvalue,Scatter,0
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_112,comparison,Pie,1
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_113,valuevstime,Line,1
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_114,valuevslocation,Map,1
7e19f70b8280804103d970bab9856243fed768c22562b46482,sq_115,categoryvsvalue,Pie,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_101,categoryvsvalue,Bar,1
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_102,valuevslocation,Map,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_103,valuevstime,Rings,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_104,comparison,Bar,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_105,categoryvsvalue,Bubble,1
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_106,valuevslocation,Bar,1
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_107,valuevsvalue,Bubble,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_108,valuevstime,Table,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_109,comparison,Table,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_110,categoryvsvalue,Tree,1
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_111,valuevsvalue,Scatter,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_112,comparison,Pie,1
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_113,valuevstime,Line,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_114,valuevslocation,Map,0
0db32d08acd6fe977ec9ff6bc85735aef0e02371e6312d924a,sq_115,categoryvsvalue,Pie,0
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_101,categoryvsvalue,Bar,1
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_102,valuevslocation,Map,0
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_103,valuevstime,Rings,0
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_104,comparison,Bar,1
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_105,categoryvsvalue,Bubble,1
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_106,valuevslocation,Bar,1
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_107,valuevsvalue,Bubble,1
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_108,valuevstime,Table,1
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_109,comparison,Table,0
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_110,categoryvsvalue,Tree,0
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_111,valuevsvalue,Scatter,0
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_112,comparison,Pie,1
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_113,valuevstime,Line,1
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_114,valuevslocation,Map,0
8aeb43dd00bc4cae54129b09a6cf16a511a7e8fa9e88dd4e6d,sq_115,categoryvsvalue,Pie,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_101,categoryvsvalue,Bar,1
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_102,valuevslocation,Map,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_103,valuevstime,Rings,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_104,comparison,Bar,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_105,categoryvsvalue,Bubble,1
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_106,valuevslocation,Bar,1
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_107,valuevsvalue,Bubble,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_108,valuevstime,Table,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_109,comparison,Table,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_110,categoryvsvalue,Tree,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_111,valuevsvalue,Scatter,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_112,comparison,Pie,1
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_113,valuevstime,Line,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_114,valuevslocation,Map,0
7c35d8bc4071d180a4b04dae319ed549f5d5d0a0bf25f1a5a3,sq_115,categoryvsvalue,Pie,0
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_101,categoryvsvalue,Bar,1
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_102,valuevslocation,Map,0
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_103,valuevstime,Rings,0
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_104,comparison,Bar,0
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_105,categoryvsvalue,Bubble,1
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_106,valuevslocation,Bar,1
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_107,valuevsvalue,Bubble,1
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_108,valuevstime,Table,1
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_109,comparison,Table,0
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_110,categoryvsvalue,Tree,1
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_111,valuevsvalue,Scatter,0
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_112,comparison,Pie,1
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_113,valuevstime,Line,0
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_114,valuevslocation,Map,1
02f7311b353ac6d5b30486a5b1822df5dfbc6a5f6e98c8bc0e,sq_115,categoryvsvalue,Pie,0
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_101,categoryvsvalue,Bar,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_102,valuevslocation,Map,0
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_103,valuevstime,Rings,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_104,comparison,Bar,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_105,categoryvsvalue,Bubble,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_106,valuevslocation,Bar,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_107,valuevsvalue,Bubble,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_108,valuevstime,Table,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_109,comparison,Table,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_110,categoryvsvalue,Tree,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_111,valuevsvalue,Scatter,0
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_112,comparison,Pie,1
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_113,valuevstime,Line,0
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_114,valuevslocation,Map,0
1d62fb29e3eee0037b5ec8b050191fb7bd438e31e7a059fe43,sq_115,categoryvsvalue,Pie,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_101,categoryvsvalue,Bar,1
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_102,valuevslocation,Map,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_103,valuevstime,Rings,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_104,comparison,Bar,1
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_105,categoryvsvalue,Bubble,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_106,valuevslocation,Bar,1
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_107,valuevsvalue,Bubble,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_108,valuevstime,Table,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_109,comparison,Table,1
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_110,categoryvsvalue,Tree,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_111,valuevsvalue,Scatter,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_112,comparison,Pie,1
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_113,valuevstime,Line,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_114,valuevslocation,Map,0
3824d7a79bb0eb7340f9f65adb4295b79b0a50558fbe1f2724,sq_115,categoryvsvalue,Pie,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_101,categoryvsvalue,Bar,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_102,valuevslocation,Map,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_103,valuevstime,Rings,0
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_104,comparison,Bar,0
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_105,categoryvsvalue,Bubble,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_106,valuevslocation,Bar,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_107,valuevsvalue,Bubble,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_108,valuevstime,Table,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_109,comparison,Table,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_110,categoryvsvalue,Tree,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_111,valuevsvalue,Scatter,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_112,comparison,Pie,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_113,valuevstime,Line,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_114,valuevslocation,Map,1
62f621e0364b124cca9b7e9316196f376165976586e86fb81e,sq_115,categoryvsvalue,Pie,1
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_101,categoryvsvalue,Bar,0
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_102,valuevslocation,Map,0
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_103,valuevstime,Rings,0
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_104,comparison,Bar,1
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_105,categoryvsvalue,Bubble,1
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_106,valuevslocation,Bar,1
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_107,valuevsvalue,Bubble,0
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_108,valuevstime,Table,0
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_109,comparison,Table,1
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_110,categoryvsvalue,Tree,1
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_111,valuevsvalue,Scatter,0
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_112,comparison,Pie,1
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_113,valuevstime,Line,0
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_114,valuevslocation,Map,0
e04c8c96e655936b9f7489e3c5ac3a70f59ec0b38b70f44698,sq_115,categoryvsvalue,Pie,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_101,categoryvsvalue,Bar,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_102,valuevslocation,Map,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_103,valuevstime,Rings,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_104,comparison,Bar,0
a8d4ee4d31c3f01a4eaa4f946a4f36dbcc8d173dba1e92a67f,sq_105,categoryvsvalue,Bubble,0
